machine_id,timestamp,age_years,temperature_c,vibration_mm_s,current_a,voltage_v,rpm,oil_pressure_bar,noise_db,bearing_temp_c,failure_imminent,maintenance_needed,condition
MOTOR_027,2024-01-01 00:00:00,5.8,76.03,2.683,11.83,398.4,1464,4.57,65.4,54.36,0,0,NORMAL
MOTOR_027,2024-01-02 00:00:00,5.8,75.99,2.922,12.34,397.4,1478,4.77,64.2,55.63,0,0,NORMAL
MOTOR_027,2024-01-03 00:00:00,5.8,76.0,2.834,12.29,398.0,1459,4.41,64.8,54.73,0,0,NORMAL
MOTOR_027,2024-01-04 00:00:00,5.8,76.18,2.762,12.0,403.5,1471,4.38,68.2,51.13,0,0,NORMAL
MOTOR_027,2024-01-05 00:00:00,5.8,74.8,2.614,12.2,399.2,1445,4.24,66.9,54.14,0,0,NORMAL
MOTOR_027,2024-01-06 00:00:00,5.8,72.63,3.076,13.09,402.4,1475,4.37,67.7,57.52,0,0,NORMAL
MOTOR_027,2024-01-07 00:00:00,5.8,78.93,2.461,12.68,395.5,1490,4.41,66.4,54.52,0,0,NORMAL
MOTOR_027,2024-01-08 00:00:00,5.8,79.61,3.191,11.8,402.1,1450,4.68,65.5,57.67,0,0,NORMAL
MOTOR_027,2024-01-09 00:00:00,5.8,76.95,2.909,12.66,399.3,1474,4.73,63.5,55.78,0,0,NORMAL
MOTOR_027,2024-01-10 00:00:00,5.8,78.38,2.629,11.48,401.1,1514,4.36,67.2,55.02,0,0,NORMAL
MOTOR_027,2024-01-11 00:00:00,5.8,74.81,2.041,13.46,400.4,1443,4.21,63.0,51.78,0,0,NORMAL
MOTOR_027,2024-01-12 00:00:00,5.8,74.17,2.136,12.22,402.2,1454,4.91,63.2,58.69,0,0,NORMAL
MOTOR_027,2024-01-13 00:00:00,5.8,80.54,3.377,12.51,398.1,1489,4.33,67.1,55.79,0,0,NORMAL
MOTOR_027,2024-01-14 00:00:00,5.8,81.01,3.246,12.25,400.9,1506,4.15,62.9,53.06,0,0,NORMAL
MOTOR_027,2024-01-15 00:00:00,5.8,76.72,2.467,13.21,400.4,1492,4.0,63.7,56.54,0,0,NORMAL
MOTOR_027,2024-01-16 00:00:00,5.8,79.08,2.366,12.91,396.9,1484,4.15,63.9,56.18,0,0,NORMAL
MOTOR_027,2024-01-17 00:00:00,5.8,72.2,2.488,12.22,397.3,1476,4.43,64.0,54.14,0,0,NORMAL
MOTOR_027,2024-01-18 00:00:00,5.8,77.11,2.744,11.71,401.1,1465,4.49,67.2,58.43,0,0,NORMAL
MOTOR_027,2024-01-19 00:00:00,5.8,82.35,2.837,12.38,395.5,1454,4.08,64.9,58.57,0,0,NORMAL
MOTOR_027,2024-01-20 00:00:00,5.8,76.68,2.697,11.96,395.9,1471,4.28,64.9,57.23,0,0,NORMAL
MOTOR_027,2024-01-21 00:00:00,5.8,82.15,2.359,12.6,398.4,1510,4.25,64.3,54.43,0,0,NORMAL
MOTOR_027,2024-01-22 00:00:00,5.8,83.86,2.463,12.6,402.2,1476,4.57,64.6,57.42,0,0,NORMAL
MOTOR_027,2024-01-23 00:00:00,5.8,79.64,3.29,12.6,398.9,1461,4.18,68.0,55.77,0,0,NORMAL
MOTOR_027,2024-01-24 00:00:00,5.8,76.6,2.935,12.31,398.0,1487,4.12,65.6,59.19,0,0,NORMAL
MOTOR_027,2024-01-25 00:00:00,5.8,81.44,3.715,11.08,395.4,1458,4.67,64.4,58.01,0,0,NORMAL
MOTOR_027,2024-01-26 00:00:00,5.8,79.01,3.43,12.37,401.9,1479,4.27,65.4,55.06,0,0,NORMAL
MOTOR_027,2024-01-27 00:00:00,5.8,79.2,3.207,12.09,401.9,1450,4.08,65.5,54.01,0,0,NORMAL
MOTOR_027,2024-01-28 00:00:00,5.8,77.65,3.399,12.87,399.7,1466,4.8,71.1,57.15,0,0,NORMAL
MOTOR_027,2024-01-29 00:00:00,5.8,81.77,3.136,12.46,398.5,1461,4.64,65.8,59.23,0,0,NORMAL
MOTOR_027,2024-01-30 00:00:00,5.8,72.48,4.035,11.87,398.1,1459,4.59,70.2,55.68,0,0,NORMAL
MOTOR_028,2024-01-01 00:00:00,8.2,75.94,2.655,12.25,400.3,1506,4.23,64.9,50.43,0,0,NORMAL
MOTOR_028,2024-01-02 00:00:00,8.2,75.24,3.701,11.61,397.3,1469,4.6,67.1,55.16,0,0,NORMAL
MOTOR_028,2024-01-03 00:00:00,8.2,83.09,3.277,13.07,402.2,1440,4.05,67.6,57.87,0,0,NORMAL
MOTOR_028,2024-01-04 00:00:00,8.2,79.6,3.807,12.7,401.6,1390,4.53,67.8,58.5,0,0,NORMAL
MOTOR_028,2024-01-05 00:00:00,8.2,78.08,4.593,12.42,398.2,1463,3.87,68.6,60.62,0,0,NORMAL
MOTOR_028,2024-01-06 00:00:00,8.2,83.78,4.314,13.54,399.6,1424,4.54,66.5,59.89,0,0,NORMAL
MOTOR_028,2024-01-07 00:00:00,8.2,87.61,4.813,13.03,396.1,1450,4.21,67.6,58.75,0,0,NORMAL
MOTOR_028,2024-01-08 00:00:00,8.2,89.98,5.398,13.54,394.7,1369,3.71,70.9,62.76,0,0,NORMAL
MOTOR_028,2024-01-09 00:00:00,8.2,91.94,6.068,13.7,394.1,1426,3.83,76.3,65.19,0,0,NORMAL
MOTOR_028,2024-01-10 00:00:00,8.2,84.41,5.284,13.88,398.4,1385,3.32,70.5,65.67,0,0,NORMAL
MOTOR_028,2024-01-11 00:00:00,8.2,94.11,6.673,14.43,395.6,1424,3.96,71.0,68.87,0,0,NORMAL
MOTOR_028,2024-01-12 00:00:00,8.2,94.9,7.832,14.89,393.9,1377,3.58,73.6,67.14,0,1,WARNING
MOTOR_028,2024-01-13 00:00:00,8.2,93.07,6.717,15.42,395.6,1327,3.75,72.9,72.83,0,0,NORMAL
MOTOR_028,2024-01-14 00:00:00,8.2,97.51,8.135,15.55,391.4,1308,3.55,72.2,71.63,0,1,WARNING
MOTOR_028,2024-01-15 00:00:00,8.2,91.54,8.412,15.76,390.4,1321,3.53,77.3,72.96,0,1,WARNING
MOTOR_028,2024-01-16 00:00:00,8.2,95.42,8.565,15.64,391.4,1302,3.38,74.6,73.49,0,1,WARNING
MOTOR_028,2024-01-17 00:00:00,8.2,92.96,9.235,15.72,392.2,1350,3.61,78.3,72.96,0,1,WARNING
MOTOR_028,2024-01-18 00:00:00,8.2,100.24,9.42,16.38,391.8,1326,3.36,80.2,77.9,0,1,WARNING
MOTOR_028,2024-01-19 00:00:00,8.2,99.92,9.572,16.49,391.8,1290,3.15,77.8,76.43,0,1,WARNING
MOTOR_028,2024-01-20 00:00:00,8.2,104.74,10.464,17.64,392.5,1282,3.33,76.4,79.58,0,1,WARNING
MOTOR_028,2024-01-21 00:00:00,8.2,103.32,10.28,17.99,389.2,1285,3.12,79.9,77.28,0,1,WARNING
MOTOR_028,2024-01-22 00:00:00,8.2,107.48,10.763,17.2,389.5,1279,3.01,77.7,81.69,0,1,WARNING
MOTOR_028,2024-01-23 00:00:00,8.2,113.29,10.537,17.04,387.6,1220,2.48,79.6,84.8,0,1,WARNING
MOTOR_028,2024-01-24 00:00:00,8.2,108.4,11.327,17.67,389.5,1260,2.78,87.5,84.28,0,1,WARNING
MOTOR_028,2024-01-25 00:00:00,8.2,112.3,11.888,17.57,385.7,1214,2.81,83.3,83.74,0,1,WARNING
MOTOR_028,2024-01-26 00:00:00,8.2,111.45,12.924,18.15,387.6,1236,2.72,82.2,81.32,1,1,CRITICAL
MOTOR_028,2024-01-27 00:00:00,8.2,108.15,13.041,18.21,386.3,1186,2.39,84.7,87.58,1,1,CRITICAL
MOTOR_028,2024-01-28 00:00:00,8.2,112.26,12.838,19.71,386.0,1208,2.21,83.7,88.2,1,1,CRITICAL
MOTOR_028,2024-01-29 00:00:00,8.2,113.55,13.736,18.42,384.5,1184,2.07,82.8,90.24,1,1,CRITICAL
MOTOR_028,2024-01-30 00:00:00,8.2,115.41,14.026,19.18,386.2,1206,2.2,84.4,91.64,1,1,CRITICAL
MOTOR_029,2024-01-01 00:00:00,10.6,77.45,2.543,12.16,401.7,1482,4.64,66.5,54.02,0,0,NORMAL
MOTOR_029,2024-01-02 00:00:00,10.6,70.68,2.12,11.9,399.0,1470,4.79,68.8,54.3,0,0,NORMAL
MOTOR_029,2024-01-03 00:00:00,10.6,73.33,2.083,12.36,396.4,1492,4.24,64.6,58.76,0,0,NORMAL
MOTOR_029,2024-01-04 00:00:00,10.6,75.11,2.558,12.36,402.3,1491,4.58,67.2,55.68,0,0,NORMAL
MOTOR_029,2024-01-05 00:00:00,10.6,76.43,2.94,13.22,400.1,1465,4.53,67.6,52.26,0,0,NORMAL
MOTOR_029,2024-01-06 00:00:00,10.6,77.57,2.929,11.62,400.7,1480,4.52,65.7,58.07,0,0,NORMAL
MOTOR_029,2024-01-07 00:00:00,10.6,76.23,3.078,12.58,398.3,1486,4.66,62.9,56.21,0,0,NORMAL
MOTOR_029,2024-01-08 00:00:00,10.6,75.25,2.18,11.84,400.1,1471,4.31,68.2,58.45,0,0,NORMAL
MOTOR_029,2024-01-09 00:00:00,10.6,78.86,2.189,12.47,398.7,1486,4.55,69.2,53.81,0,0,NORMAL
MOTOR_029,2024-01-10 00:00:00,10.6,79.08,3.497,11.9,400.0,1461,4.27,65.3,55.81,0,0,NORMAL
MOTOR_029,2024-01-11 00:00:00,10.6,81.78,3.892,12.02,399.8,1462,4.2,67.2,55.8,0,0,NORMAL
MOTOR_029,2024-01-12 00:00:00,10.6,77.03,3.375,11.97,401.3,1439,4.56,68.6,60.48,0,0,NORMAL
MOTOR_029,2024-01-13 00:00:00,10.6,76.7,3.596,12.77,396.8,1437,4.44,68.9,55.15,0,0,NORMAL
MOTOR_029,2024-01-14 00:00:00,10.6,78.42,3.615,12.69,398.9,1471,3.85,68.4,59.13,0,0,NORMAL
MOTOR_029,2024-01-15 00:00:00,10.6,80.99,3.593,13.48,399.9,1437,4.05,67.7,58.1,0,0,NORMAL
MOTOR_029,2024-01-16 00:00:00,10.6,76.29,3.235,12.43,396.5,1444,4.47,66.2,56.45,0,0,NORMAL
MOTOR_029,2024-01-17 00:00:00,10.6,78.15,4.401,12.85,398.3,1443,4.5,70.1,57.51,0,0,NORMAL
MOTOR_029,2024-01-18 00:00:00,10.6,78.18,3.95,12.0,397.3,1428,3.99,70.2,56.99,0,0,NORMAL
MOTOR_029,2024-01-19 00:00:00,10.6,78.76,4.09,12.86,398.7,1428,4.51,67.6,58.46,0,0,NORMAL
MOTOR_029,2024-01-20 00:00:00,10.6,83.15,4.003,13.48,399.5,1409,4.17,68.1,60.15,0,0,NORMAL
MOTOR_029,2024-01-21 00:00:00,10.6,82.16,3.587,13.05,401.4,1431,3.62,68.5,60.45,0,0,NORMAL
MOTOR_029,2024-01-22 00:00:00,10.6,78.36,4.582,12.95,398.4,1432,4.1,67.2,63.37,0,0,NORMAL
MOTOR_029,2024-01-23 00:00:00,10.6,73.41,4.591,13.61,392.2,1397,4.0,66.6,58.72,0,0,NORMAL
MOTOR_029,2024-01-24 00:00:00,10.6,79.6,4.13,12.96,401.1,1427,3.86,67.9,58.39,0,0,NORMAL
MOTOR_029,2024-01-25 00:00:00,10.6,82.24,4.777,12.39,395.8,1426,4.21,67.7,57.35,0,0,NORMAL
MOTOR_029,2024-01-26 00:00:00,10.6,83.44,4.571,13.68,396.0,1412,4.19,66.1,60.81,0,0,NORMAL
MOTOR_029,2024-01-27 00:00:00,10.6,79.81,4.532,13.25,399.7,1409,4.21,71.0,60.53,0,0,NORMAL
MOTOR_029,2024-01-28 00:00:00,10.6,88.61,4.535,13.51,398.1,1423,3.99,67.9,57.92,0,0,NORMAL
MOTOR_029,2024-01-29 00:00:00,10.6,84.93,4.927,12.58,397.8,1442,4.01,71.8,61.19,0,0,NORMAL
MOTOR_029,2024-01-30 00:00:00,10.6,82.42,4.93,13.32,396.9,1433,4.22,71.0,62.15,0,0,NORMAL
MOTOR_030,2024-01-01 00:00:00,2.6,74.2,2.433,12.83,397.4,1488,4.86,64.0,55.07,0,0,NORMAL
MOTOR_030,2024-01-02 00:00:00,2.6,71.58,3.185,11.45,401.3,1440,4.32,65.5,52.86,0,0,NORMAL
MOTOR_030,2024-01-03 00:00:00,2.6,74.43,2.017,12.08,397.6,1457,4.54,61.3,56.43,0,0,NORMAL
MOTOR_030,2024-01-04 00:00:00,2.6,72.85,3.219,11.79,398.1,1480,4.68,60.3,53.97,0,0,NORMAL
MOTOR_030,2024-01-05 00:00:00,2.6,79.17,2.191,11.46,396.7,1470,4.23,66.1,52.33,0,0,NORMAL
MOTOR_030,2024-01-06 00:00:00,2.6,74.07,2.556,11.78,399.4,1457,4.3,67.7,56.26,0,0,NORMAL
MOTOR_030,2024-01-07 00:00:00,2.6,76.87,3.082,12.3,399.2,1488,4.42,68.8,55.92,0,0,NORMAL
MOTOR_030,2024-01-08 00:00:00,2.6,75.84,3.312,12.53,398.4,1485,4.21,64.9,55.93,0,0,NORMAL
MOTOR_030,2024-01-09 00:00:00,2.6,76.22,2.647,11.66,400.5,1486,4.33,65.4,56.65,0,0,NORMAL
MOTOR_030,2024-01-10 00:00:00,2.6,77.38,2.882,12.39,400.9,1488,4.55,64.4,56.42,0,0,NORMAL
MOTOR_030,2024-01-11 00:00:00,2.6,74.0,2.533,12.34,399.8,1460,4.56,64.0,56.76,0,0,NORMAL
MOTOR_030,2024-01-12 00:00:00,2.6,72.11,3.322,12.43,400.6,1473,4.18,62.2,56.06,0,0,NORMAL
MOTOR_030,2024-01-13 00:00:00,2.6,75.09,2.951,12.72,400.4,1453,4.57,64.4,56.8,0,0,NORMAL
MOTOR_030,2024-01-14 00:00:00,2.6,78.09,2.639,12.95,398.9,1472,4.69,66.0,54.42,0,0,NORMAL
MOTOR_030,2024-01-15 00:00:00,2.6,75.35,2.966,12.01,398.5,1490,4.39,69.2,55.84,0,0,NORMAL
MOTOR_030,2024-01-16 00:00:00,2.6,73.44,2.802,12.72,398.3,1492,4.43,66.5,54.8,0,0,NORMAL
MOTOR_030,2024-01-17 00:00:00,2.6,76.7,2.924,12.79,398.5,1438,4.2,64.4,57.61,0,0,NORMAL
MOTOR_030,2024-01-18 00:00:00,2.6,74.02,2.562,12.13,399.4,1467,4.16,65.2,58.32,0,0,NORMAL
MOTOR_030,2024-01-19 00:00:00,2.6,77.98,3.133,11.92,398.8,1443,4.52,67.6,56.04,0,0,NORMAL
MOTOR_030,2024-01-20 00:00:00,2.6,75.76,2.673,12.26,402.7,1453,4.45,67.8,56.39,0,0,NORMAL
MOTOR_030,2024-01-21 00:00:00,2.6,73.07,3.169,13.1,399.6,1466,4.39,61.7,57.3,0,0,NORMAL
MOTOR_030,2024-01-22 00:00:00,2.6,75.65,2.695,12.97,397.4,1468,4.15,66.7,53.93,0,0,NORMAL
MOTOR_030,2024-01-23 00:00:00,2.6,77.86,3.134,12.73,396.7,1457,4.23,67.5,53.37,0,0,NORMAL
MOTOR_030,2024-01-24 00:00:00,2.6,76.12,3.308,12.47,396.2,1487,4.4,68.1,56.07,0,0,NORMAL
MOTOR_030,2024-01-25 00:00:00,2.6,77.51,3.219,12.18,403.6,1459,4.45,64.9,55.89,0,0,NORMAL
MOTOR_030,2024-01-26 00:00:00,2.6,77.06,2.88,11.94,399.2,1455,4.8,65.9,55.76,0,0,NORMAL
MOTOR_030,2024-01-27 00:00:00,2.6,79.45,3.893,11.63,401.6,1441,4.27,63.5,56.23,0,0,NORMAL
MOTOR_030,2024-01-28 00:00:00,2.6,73.54,2.977,12.28,398.8,1467,4.42,66.2,59.84,0,0,NORMAL
MOTOR_030,2024-01-29 00:00:00,2.6,78.3,3.729,12.53,397.8,1434,3.8,65.5,55.02,0,0,NORMAL
MOTOR_030,2024-01-30 00:00:00,2.6,77.83,3.786,11.35,400.4,1430,3.98,70.9,58.93,0,0,NORMAL
MOTOR_031,2024-01-01 00:00:00,4.5,73.57,2.094,11.46,402.6,1491,4.4,64.6,57.06,0,0,NORMAL
MOTOR_031,2024-01-02 00:00:00,4.5,74.81,2.54,12.09,400.7,1475,4.48,64.6,49.57,0,0,NORMAL
MOTOR_031,2024-01-03 00:00:00,4.5,74.15,2.626,12.03,401.1,1468,4.75,67.0,56.47,0,0,NORMAL
MOTOR_031,2024-01-04 00:00:00,4.5,76.73,2.079,11.73,398.6,1478,4.58,65.3,57.07,0,0,NORMAL
MOTOR_031,2024-01-05 00:00:00,4.5,77.95,2.728,12.39,395.3,1482,4.21,65.4,52.54,0,0,NORMAL
MOTOR_031,2024-01-06 00:00:00,4.5,74.38,2.553,12.2,400.0,1462,4.83,66.2,55.83,0,0,NORMAL
MOTOR_031,2024-01-07 00:00:00,4.5,78.43,2.45,11.88,402.5,1504,4.59,63.7,54.89,0,0,NORMAL
MOTOR_031,2024-01-08 00:00:00,4.5,74.71,2.808,12.12,398.3,1452,4.29,67.3,55.71,0,0,NORMAL
MOTOR_031,2024-01-09 00:00:00,4.5,77.53,1.923,11.8,398.5,1507,4.33,63.7,56.17,0,0,NORMAL
MOTOR_031,2024-01-10 00:00:00,4.5,76.39,2.914,12.0,399.3,1477,4.33,62.9,54.49,0,0,NORMAL
MOTOR_031,2024-01-11 00:00:00,4.5,75.88,3.185,12.08,397.5,1475,4.81,67.1,56.47,0,0,NORMAL
MOTOR_031,2024-01-12 00:00:00,4.5,69.11,3.191,12.2,397.9,1499,4.22,66.6,57.29,0,0,NORMAL
MOTOR_031,2024-01-13 00:00:00,4.5,74.61,3.14,12.86,399.7,1469,4.38,61.8,55.83,0,0,NORMAL
MOTOR_031,2024-01-14 00:00:00,4.5,78.28,2.522,12.33,400.8,1501,4.24,64.0,58.57,0,0,NORMAL
MOTOR_031,2024-01-15 00:00:00,4.5,73.51,1.808,11.87,398.5,1425,4.19,64.1,54.78,0,0,NORMAL
MOTOR_031,2024-01-16 00:00:00,4.5,78.23,3.275,12.29,398.9,1470,4.44,66.0,57.68,0,0,NORMAL
MOTOR_031,2024-01-17 00:00:00,4.5,75.02,2.719,12.15,394.6,1453,4.71,66.2,57.56,0,0,NORMAL
MOTOR_031,2024-01-18 00:00:00,4.5,79.54,2.929,12.39,399.7,1481,4.52,66.8,58.91,0,0,NORMAL
MOTOR_031,2024-01-19 00:00:00,4.5,76.89,2.861,12.63,399.6,1487,4.78,65.5,54.71,0,0,NORMAL
MOTOR_031,2024-01-20 00:00:00,4.5,75.13,2.922,13.27,399.9,1471,4.38,65.1,54.83,0,0,NORMAL
MOTOR_031,2024-01-21 00:00:00,4.5,77.34,2.845,12.73,398.7,1469,4.76,63.5,52.63,0,0,NORMAL
MOTOR_031,2024-01-22 00:00:00,4.5,87.45,2.86,13.11,396.5,1476,4.44,69.2,55.12,0,0,NORMAL
MOTOR_031,2024-01-23 00:00:00,4.5,78.25,3.451,11.89,401.2,1480,4.37,68.8,57.63,0,0,NORMAL
MOTOR_031,2024-01-24 00:00:00,4.5,78.69,3.573,12.49,397.5,1498,4.5,68.9,54.12,0,0,NORMAL
MOTOR_031,2024-01-25 00:00:00,4.5,83.53,2.976,12.45,400.0,1435,4.43,68.4,57.95,0,0,NORMAL
MOTOR_031,2024-01-26 00:00:00,4.5,77.54,2.591,11.83,399.0,1446,4.41,64.1,59.28,0,0,NORMAL
MOTOR_031,2024-01-27 00:00:00,4.5,76.85,2.737,12.38,401.1,1486,4.24,67.7,57.49,0,0,NORMAL
MOTOR_031,2024-01-28 00:00:00,4.5,79.44,3.983,12.11,400.1,1482,4.2,68.1,56.49,0,0,NORMAL
MOTOR_031,2024-01-29 00:00:00,4.5,76.27,3.18,12.94,400.2,1446,4.57,63.7,57.94,0,0,NORMAL
MOTOR_031,2024-01-30 00:00:00,4.5,74.89,3.474,11.72,401.0,1453,4.53,67.1,58.74,0,0,NORMAL
MOTOR_032,2024-01-01 00:00:00,1.7,76.98,2.099,11.46,397.2,1488,4.46,65.5,55.24,0,0,NORMAL
MOTOR_032,2024-01-02 00:00:00,1.7,75.71,2.779,11.81,401.5,1491,4.22,64.6,58.17,0,0,NORMAL
MOTOR_032,2024-01-03 00:00:00,1.7,85.97,2.535,12.05,396.7,1481,4.48,64.0,58.71,0,0,NORMAL
MOTOR_032,2024-01-04 00:00:00,1.7,75.93,2.182,11.5,401.4,1465,4.3,61.8,54.98,0,0,NORMAL
MOTOR_032,2024-01-05 00:00:00,1.7,77.19,2.931,12.19,403.2,1454,4.52,66.0,52.05,0,0,NORMAL
MOTOR_032,2024-01-06 00:00:00,1.7,74.93,2.195,12.2,398.2,1490,4.79,64.8,54.12,0,0,NORMAL
MOTOR_032,2024-01-07 00:00:00,1.7,71.95,2.818,11.64,401.7,1509,4.82,68.9,55.72,0,0,NORMAL
MOTOR_032,2024-01-08 00:00:00,1.7,77.08,2.372,11.45,401.2,1447,4.66,63.6,55.17,0,0,NORMAL
MOTOR_032,2024-01-09 00:00:00,1.7,81.01,2.815,12.39,399.2,1492,4.41,63.5,53.69,0,0,NORMAL
MOTOR_032,2024-01-10 00:00:00,1.7,71.21,2.236,12.49,399.5,1455,4.61,65.8,56.64,0,0,NORMAL
MOTOR_032,2024-01-11 00:00:00,1.7,73.02,2.581,12.34,399.1,1493,4.6,68.5,56.44,0,0,NORMAL
MOTOR_032,2024-01-12 00:00:00,1.7,74.18,2.812,13.35,401.8,1470,4.59,65.1,55.27,0,0,NORMAL
MOTOR_032,2024-01-13 00:00:00,1.7,79.59,2.991,12.67,403.1,1462,4.5,67.5,57.59,0,0,NORMAL
MOTOR_032,2024-01-14 00:00:00,1.7,75.18,2.867,13.18,398.5,1481,4.53,62.8,57.38,0,0,NORMAL
MOTOR_032,2024-01-15 00:00:00,1.7,72.37,2.959,12.85,398.5,1440,4.43,65.7,56.41,0,0,NORMAL
MOTOR_032,2024-01-16 00:00:00,1.7,77.18,3.014,11.52,401.6,1427,4.35,67.4,54.72,0,0,NORMAL
MOTOR_032,2024-01-17 00:00:00,1.7,72.25,2.626,12.02,403.5,1439,4.5,65.4,54.7,0,0,NORMAL
MOTOR_032,2024-01-18 00:00:00,1.7,72.55,2.478,12.45,400.8,1495,4.22,61.6,57.57,0,0,NORMAL
MOTOR_032,2024-01-19 00:00:00,1.7,78.38,3.454,11.35,402.4,1471,4.81,65.5,59.28,0,0,NORMAL
MOTOR_032,2024-01-20 00:00:00,1.7,75.16,3.867,12.06,396.3,1472,4.63,68.5,56.46,0,0,NORMAL
MOTOR_032,2024-01-21 00:00:00,1.7,78.2,3.029,13.01,401.4,1457,4.59,66.0,59.04,0,0,NORMAL
MOTOR_032,2024-01-22 00:00:00,1.7,75.96,3.097,12.07,396.2,1442,4.62,67.3,55.17,0,0,NORMAL
MOTOR_032,2024-01-23 00:00:00,1.7,78.68,3.1,12.75,398.4,1465,4.16,68.4,57.88,0,0,NORMAL
MOTOR_032,2024-01-24 00:00:00,1.7,77.66,4.091,12.97,402.1,1471,4.28,67.1,57.02,0,0,NORMAL
MOTOR_032,2024-01-25 00:00:00,1.7,76.38,3.616,12.24,399.7,1467,4.08,67.3,58.55,0,0,NORMAL
MOTOR_032,2024-01-26 00:00:00,1.7,77.67,3.27,12.26,397.9,1451,4.02,67.3,54.43,0,0,NORMAL
MOTOR_032,2024-01-27 00:00:00,1.7,76.26,2.359,12.1,400.2,1464,4.38,66.8,53.79,0,0,NORMAL
MOTOR_032,2024-01-28 00:00:00,1.7,80.32,3.052,12.47,400.0,1409,4.65,65.7,58.37,0,0,NORMAL
MOTOR_032,2024-01-29 00:00:00,1.7,76.77,3.0,13.13,396.7,1467,4.25,67.4,59.13,0,0,NORMAL
MOTOR_032,2024-01-30 00:00:00,1.7,79.98,3.496,12.18,398.5,1467,4.6,67.4,57.04,0,0,NORMAL
MOTOR_033,2024-01-01 00:00:00,3.0,72.86,2.701,11.57,401.4,1514,4.65,63.9,53.45,0,0,NORMAL
MOTOR_033,2024-01-02 00:00:00,3.0,78.42,3.015,12.03,402.1,1479,4.42,59.8,54.87,0,0,NORMAL
MOTOR_033,2024-01-03 00:00:00,3.0,79.09,3.102,13.15,398.3,1491,4.31,64.2,52.68,0,0,NORMAL
MOTOR_033,2024-01-04 00:00:00,3.0,78.57,3.363,12.07,395.4,1434,4.63,65.5,58.95,0,0,NORMAL
MOTOR_033,2024-01-05 00:00:00,3.0,77.91,3.766,12.47,399.9,1443,4.46,69.5,59.89,0,0,NORMAL
MOTOR_033,2024-01-06 00:00:00,3.0,77.74,3.931,12.95,400.6,1431,3.85,70.6,61.96,0,0,NORMAL
MOTOR_033,2024-01-07 00:00:00,3.0,83.5,5.12,13.54,397.5,1444,3.93,72.6,61.41,0,0,NORMAL
MOTOR_033,2024-01-08 00:00:00,3.0,84.35,5.584,13.23,393.8,1355,3.9,69.3,62.43,0,0,NORMAL
MOTOR_033,2024-01-09 00:00:00,3.0,92.75,5.815,13.82,397.3,1358,3.79,70.2,63.7,0,0,NORMAL
MOTOR_033,2024-01-10 00:00:00,3.0,86.67,5.511,13.87,394.3,1381,4.02,75.8,66.4,0,0,NORMAL
MOTOR_033,2024-01-11 00:00:00,3.0,91.77,6.611,14.32,394.2,1382,3.83,69.3,65.43,0,0,NORMAL
MOTOR_033,2024-01-12 00:00:00,3.0,93.5,6.778,15.46,396.0,1358,3.97,73.3,70.0,0,0,NORMAL
MOTOR_033,2024-01-13 00:00:00,3.0,93.02,7.628,14.33,394.9,1355,3.95,78.7,72.58,0,1,WARNING
MOTOR_033,2024-01-14 00:00:00,3.0,93.04,7.845,14.7,394.4,1347,3.19,76.3,68.03,0,1,WARNING
MOTOR_033,2024-01-15 00:00:00,3.0,98.92,8.149,16.01,390.3,1364,3.32,77.3,75.14,0,1,WARNING
MOTOR_033,2024-01-16 00:00:00,3.0,97.35,8.946,15.29,393.1,1324,3.33,77.7,75.45,0,1,WARNING
MOTOR_033,2024-01-17 00:00:00,3.0,100.1,9.114,16.59,392.2,1316,3.07,81.2,72.86,0,1,WARNING
MOTOR_033,2024-01-18 00:00:00,3.0,103.35,9.229,15.54,391.7,1293,3.12,82.1,77.34,0,1,WARNING
MOTOR_033,2024-01-19 00:00:00,3.0,99.1,10.042,16.68,393.0,1299,3.59,78.1,75.15,0,1,WARNING
MOTOR_033,2024-01-20 00:00:00,3.0,98.93,10.144,16.51,387.8,1319,2.93,79.3,79.28,0,1,WARNING
MOTOR_033,2024-01-21 00:00:00,3.0,106.64,9.979,16.66,387.2,1270,2.88,77.1,80.83,0,1,WARNING
MOTOR_033,2024-01-22 00:00:00,3.0,106.39,11.443,18.17,388.4,1304,2.95,78.0,77.74,0,1,WARNING
MOTOR_033,2024-01-23 00:00:00,3.0,104.81,11.619,17.99,387.6,1268,3.04,82.2,81.16,0,1,WARNING
MOTOR_033,2024-01-24 00:00:00,3.0,106.97,12.692,17.48,386.9,1243,2.97,84.6,81.49,0,1,WARNING
MOTOR_033,2024-01-25 00:00:00,3.0,114.62,12.401,18.08,386.2,1261,2.96,84.8,84.14,0,1,WARNING
MOTOR_033,2024-01-26 00:00:00,3.0,109.34,13.601,18.26,387.4,1258,2.76,80.9,85.79,1,1,CRITICAL
MOTOR_033,2024-01-27 00:00:00,3.0,113.8,12.657,17.95,389.2,1224,2.67,86.6,86.8,1,1,CRITICAL
MOTOR_033,2024-01-28 00:00:00,3.0,116.26,13.064,19.05,387.0,1211,2.32,86.9,87.57,1,1,CRITICAL
MOTOR_033,2024-01-29 00:00:00,3.0,114.07,13.3,19.2,385.1,1195,2.59,85.7,91.8,1,1,CRITICAL
MOTOR_033,2024-01-30 00:00:00,3.0,115.56,13.866,19.14,384.7,1221,2.45,89.4,91.37,1,1,CRITICAL
MOTOR_034,2024-01-01 00:00:00,8.1,79.07,2.525,12.84,399.7,1501,4.41,63.9,56.81,0,0,NORMAL
